network_node1	network_node2
G164_Cl_10	G764_Cl_2
G165_Cl_2	G177_Cl_20
G165_Cl_2	G197_Cl_14
G165_Cl_2	G198_Cl_6
G165_Cl_2	G198_Cl_8
G165_Cl_2	G199_Cl_4
G165_Cl_2	G200_Cl_2
G165_Cl_2	G203_Cl_8
G165_Cl_2	G220_Cl_9
G165_Cl_2	G258_Cl_6
G165_Cl_2	G260_Cl_8
G165_Cl_2	G261_Cl_2
G165_Cl_2	G265_Cl_3
G165_Cl_2	G287_Cl_3
G165_Cl_2	G300_Cl_3
G165_Cl_2	G301_Cl_3
G165_Cl_2	G327_Cl_5
G165_Cl_2	G328_Cl_4
G165_Cl_2	G329_Cl_5
G165_Cl_2	G330_Cl_6
G165_Cl_2	G330_Cl_8
G165_Cl_2	G331_Cl_3
G165_Cl_2	G332_Cl_4
G165_Cl_2	G333_Cl_8
G165_Cl_2	G344_Cl_2
G165_Cl_2	G345_Cl_7
G165_Cl_2	G348_Cl_15
G165_Cl_2	G349_Cl_2
G165_Cl_2	G349_Cl_12
G165_Cl_2	G349_Cl_13
G165_Cl_2	G356_Cl_2
G165_Cl_2	G356_Cl_3
G165_Cl_2	G356_Cl_7
G165_Cl_2	G359_Cl_8
G165_Cl_2	G361_Cl_5
G165_Cl_2	G376_Cl_2
G165_Cl_2	G378_Cl_2
G165_Cl_2	G378_Cl_16
G165_Cl_2	G379_Cl_2
G165_Cl_2	G381_Cl_13
G165_Cl_2	G383_Cl_2
G165_Cl_2	G383_Cl_8
G165_Cl_2	G385_Cl_3
G165_Cl_2	G385_Cl_9
G165_Cl_2	G386_Cl_5
G165_Cl_2	G395_Cl_2
G165_Cl_2	G397_Cl_2
G165_Cl_2	G398_Cl_3
G165_Cl_2	G399_Cl_2
G165_Cl_2	G404_Cl_6
G165_Cl_2	G408_Cl_5
G165_Cl_2	G412_Cl_9
G165_Cl_2	G414_Cl_8
G165_Cl_2	G431_Cl_8
G165_Cl_2	G434_Cl_2
G165_Cl_2	G439_Cl_13
G165_Cl_2	G442_Cl_4
G165_Cl_2	G446_Cl_8
G165_Cl_2	G449_Cl_5
G165_Cl_2	G450_Cl_2
G165_Cl_2	G450_Cl_4
G165_Cl_2	G454_Cl_7
G165_Cl_2	G456_Cl_3
G165_Cl_2	G463_Cl_3
G165_Cl_2	G495_Cl_7
G165_Cl_2	G499_Cl_13
G165_Cl_2	G500_Cl_12
G165_Cl_2	G507_Cl_5
G165_Cl_2	G513_Cl_5
G165_Cl_2	G516_Cl_8
G165_Cl_2	G519_Cl_14
G165_Cl_2	G530_Cl_7
G165_Cl_2	G539_Cl_2
G165_Cl_2	G551_Cl_11
G165_Cl_2	G552_Cl_11
G165_Cl_2	G553_Cl_2
G165_Cl_2	G568_Cl_7
G165_Cl_2	G578_Cl_2
G165_Cl_2	G603_Cl_10
G165_Cl_2	G605_Cl_13
G165_Cl_2	G610_Cl_14
G165_Cl_2	G611_Cl_2
G165_Cl_2	G612_Cl_13
G165_Cl_2	G657_Cl_2
G165_Cl_2	G662_Cl_11
G165_Cl_2	G678_Cl_10
G165_Cl_2	G680_Cl_3
G165_Cl_2	G695_Cl_11
G165_Cl_2	G697_Cl_5
G165_Cl_2	G700_Cl_2
G165_Cl_2	G752_Cl_4
G165_Cl_2	G752_Cl_5
G165_Cl_2	G752_Cl_8
G165_Cl_2	G756_Cl_4
G165_Cl_2	G758_Cl_13
G165_Cl_2	G764_Cl_2
G165_Cl_2	G768_Cl_2
G165_Cl_3	G198_Cl_5
G165_Cl_3	G287_Cl_5
G165_Cl_3	G296_Cl_6
G165_Cl_3	G304_Cl_9
G165_Cl_3	G331_Cl_4
G165_Cl_3	G348_Cl_13
G165_Cl_3	G349_Cl_8
G165_Cl_3	G374_Cl_12
G165_Cl_3	G375_Cl_4
G165_Cl_3	G375_Cl_8
G165_Cl_3	G375_Cl_16
G165_Cl_3	G376_Cl_3
G165_Cl_3	G376_Cl_14
G165_Cl_3	G407_Cl_11
G165_Cl_3	G421_Cl_3
G165_Cl_3	G431_Cl_9
G165_Cl_3	G442_Cl_4
G165_Cl_3	G463_Cl_3
G165_Cl_3	G515_Cl_7
G165_Cl_3	G671_Cl_6
G165_Cl_3	G707_Cl_20
G165_Cl_3	G711_Cl_24
G165_Cl_3	G752_Cl_6
G165_Cl_3	G764_Cl_2
G165_Cl_4	G174_Cl_5
G165_Cl_4	G177_Cl_20
G165_Cl_4	G178_Cl_11
G165_Cl_4	G208_Cl_3
G165_Cl_4	G247_Cl_7
G165_Cl_4	G329_Cl_6
G165_Cl_4	G333_Cl_8
G165_Cl_4	G353_Cl_23
G165_Cl_4	G361_Cl_5
G165_Cl_4	G398_Cl_8
G165_Cl_4	G423_Cl_11
G165_Cl_4	G433_Cl_13
G165_Cl_4	G463_Cl_3
G165_Cl_4	G495_Cl_7
G165_Cl_4	G500_Cl_12
G165_Cl_4	G511_Cl_8
G165_Cl_4	G541_Cl_5
G165_Cl_4	G544_Cl_3
G165_Cl_4	G557_Cl_16
G165_Cl_4	G557_Cl_18
G165_Cl_4	G558_Cl_12
G165_Cl_4	G578_Cl_3
G165_Cl_4	G604_Cl_6
G165_Cl_4	G610_Cl_14
G165_Cl_4	G611_Cl_6
G165_Cl_4	G627_Cl_7
G165_Cl_4	G653_Cl_8
G165_Cl_4	G674_Cl_11
G165_Cl_4	G693_Cl_10
G165_Cl_4	G694_Cl_16
G165_Cl_4	G697_Cl_3
G165_Cl_4	G700_Cl_2
G165_Cl_4	G702_Cl_11
G165_Cl_4	G712_Cl_13
G165_Cl_4	G764_Cl_2
G165_Cl_4	G768_Cl_8
G165_Cl_5	G204_Cl_5
G165_Cl_5	G765_Cl_10
G165_Cl_7	G166_Cl_4
G165_Cl_7	G168_Cl_5
G165_Cl_7	G171_Cl_11
G165_Cl_7	G172_Cl_5
G165_Cl_7	G172_Cl_6
G165_Cl_7	G172_Cl_8
G165_Cl_7	G173_Cl_9
G165_Cl_7	G174_Cl_5
G165_Cl_7	G176_Cl_16
G165_Cl_7	G178_Cl_9
G165_Cl_7	G179_Cl_12
G165_Cl_7	G183_Cl_4
G165_Cl_7	G184_Cl_2
G165_Cl_7	G184_Cl_4
G165_Cl_7	G184_Cl_11
G165_Cl_7	G184_Cl_17
G165_Cl_7	G185_Cl_5
G165_Cl_7	G185_Cl_10
G165_Cl_7	G190_Cl_3
G165_Cl_7	G195_Cl_6
G165_Cl_7	G196_Cl_10
G165_Cl_7	G196_Cl_13
G165_Cl_7	G197_Cl_9
G165_Cl_7	G198_Cl_7
G165_Cl_7	G199_Cl_11
G165_Cl_7	G202_Cl_2
G165_Cl_7	G202_Cl_3
G165_Cl_7	G209_Cl_3
G165_Cl_7	G215_Cl_2
G165_Cl_7	G216_Cl_2
G165_Cl_7	G217_Cl_2
G165_Cl_7	G219_Cl_3
G165_Cl_7	G227_Cl_6
G165_Cl_7	G229_Cl_8
G165_Cl_7	G231_Cl_8
G165_Cl_7	G236_Cl_5
G165_Cl_7	G237_Cl_2
G165_Cl_7	G238_Cl_3
G165_Cl_7	G239_Cl_2
G165_Cl_7	G239_Cl_4
G165_Cl_7	G240_Cl_4
G165_Cl_7	G240_Cl_6
G165_Cl_7	G241_Cl_3
G165_Cl_7	G243_Cl_3
G165_Cl_7	G245_Cl_4
G165_Cl_7	G246_Cl_4
G165_Cl_7	G253_Cl_3
G165_Cl_7	G253_Cl_7
G165_Cl_7	G254_Cl_8
G165_Cl_7	G256_Cl_2
G165_Cl_7	G257_Cl_15
G165_Cl_7	G259_Cl_4
G165_Cl_7	G262_Cl_12
G165_Cl_7	G262_Cl_17
G165_Cl_7	G268_Cl_10
G165_Cl_7	G269_Cl_3
G165_Cl_7	G273_Cl_4
G165_Cl_7	G274_Cl_2
G165_Cl_7	G276_Cl_2
G165_Cl_7	G280_Cl_2
G165_Cl_7	G281_Cl_2
G165_Cl_7	G281_Cl_8
G165_Cl_7	G282_Cl_3
G165_Cl_7	G284_Cl_3
G165_Cl_7	G286_Cl_10
G165_Cl_7	G307_Cl_5
G165_Cl_7	G310_Cl_2
G165_Cl_7	G322_Cl_5
G165_Cl_7	G323_Cl_9
G165_Cl_7	G324_Cl_5
G165_Cl_7	G326_Cl_7
G165_Cl_7	G329_Cl_4
G165_Cl_7	G335_Cl_9
G165_Cl_7	G337_Cl_4
G165_Cl_7	G337_Cl_5
G165_Cl_7	G337_Cl_7
G165_Cl_7	G342_Cl_12
G165_Cl_7	G346_Cl_2
G165_Cl_7	G347_Cl_6
G165_Cl_7	G348_Cl_5
G165_Cl_7	G349_Cl_5
G165_Cl_7	G352_Cl_10
G165_Cl_7	G353_Cl_2
G165_Cl_7	G353_Cl_4
G165_Cl_7	G354_Cl_2
G165_Cl_7	G357_Cl_5
G165_Cl_7	G361_Cl_2
G165_Cl_7	G361_Cl_3
G165_Cl_7	G361_Cl_4
G165_Cl_7	G363_Cl_3
G165_Cl_7	G368_Cl_3
G165_Cl_7	G368_Cl_5
G165_Cl_7	G369_Cl_3
G165_Cl_7	G369_Cl_4
G165_Cl_7	G369_Cl_5
G165_Cl_7	G369_Cl_6
G165_Cl_7	G380_Cl_8
G165_Cl_7	G383_Cl_4
G165_Cl_7	G387_Cl_3
G165_Cl_7	G388_Cl_6
G165_Cl_7	G389_Cl_2
G165_Cl_7	G390_Cl_4
G165_Cl_7	G393_Cl_4
G165_Cl_7	G395_Cl_5
G165_Cl_7	G397_Cl_4
G165_Cl_7	G428_Cl_5
G165_Cl_7	G429_Cl_9
G165_Cl_7	G431_Cl_10
G165_Cl_7	G432_Cl_2
G165_Cl_7	G433_Cl_6
G165_Cl_7	G433_Cl_9
G165_Cl_7	G434_Cl_7
G165_Cl_7	G435_Cl_11
G165_Cl_7	G436_Cl_6
G165_Cl_7	G437_Cl_3
G165_Cl_7	G438_Cl_2
G165_Cl_7	G438_Cl_9
G165_Cl_7	G439_Cl_7
G165_Cl_7	G439_Cl_9
G165_Cl_7	G440_Cl_9
G165_Cl_7	G441_Cl_9
G165_Cl_7	G442_Cl_10
G165_Cl_7	G443_Cl_5
G165_Cl_7	G444_Cl_6
G165_Cl_7	G445_Cl_7
G165_Cl_7	G446_Cl_7
G165_Cl_7	G447_Cl_5
G165_Cl_7	G461_Cl_4
G165_Cl_7	G461_Cl_5
G165_Cl_7	G462_Cl_5
G165_Cl_7	G463_Cl_6
G165_Cl_7	G464_Cl_3
G165_Cl_7	G465_Cl_4
G165_Cl_7	G466_Cl_5
G165_Cl_7	G469_Cl_2
G165_Cl_7	G470_Cl_3
G165_Cl_7	G470_Cl_4
G165_Cl_7	G470_Cl_5
G165_Cl_7	G472_Cl_2
G165_Cl_7	G472_Cl_3
G165_Cl_7	G474_Cl_8
G165_Cl_7	G475_Cl_6
G165_Cl_7	G476_Cl_6
G165_Cl_7	G477_Cl_4
G165_Cl_7	G478_Cl_6
G165_Cl_7	G479_Cl_6
G165_Cl_7	G480_Cl_3
G165_Cl_7	G480_Cl_5
G165_Cl_7	G480_Cl_6
G165_Cl_7	G482_Cl_7
G165_Cl_7	G484_Cl_6
G165_Cl_7	G485_Cl_7
G165_Cl_7	G487_Cl_6
G165_Cl_7	G488_Cl_6
G165_Cl_7	G488_Cl_8
G165_Cl_7	G489_Cl_7
G165_Cl_7	G493_Cl_11
G165_Cl_7	G494_Cl_5
G165_Cl_7	G495_Cl_5
G165_Cl_7	G496_Cl_3
G165_Cl_7	G497_Cl_8
G165_Cl_7	G498_Cl_3
G165_Cl_7	G504_Cl_3
G165_Cl_7	G504_Cl_7
G165_Cl_7	G507_Cl_3
G165_Cl_7	G508_Cl_2
G165_Cl_7	G510_Cl_4
G165_Cl_7	G513_Cl_9
G165_Cl_7	G514_Cl_3
G165_Cl_7	G516_Cl_6
G165_Cl_7	G516_Cl_7
G165_Cl_7	G517_Cl_9
G165_Cl_7	G518_Cl_4
G165_Cl_7	G520_Cl_5
G165_Cl_7	G524_Cl_5
G165_Cl_7	G527_Cl_5
G165_Cl_7	G533_Cl_2
G165_Cl_7	G533_Cl_4
G165_Cl_7	G533_Cl_7
G165_Cl_7	G535_Cl_6
G165_Cl_7	G535_Cl_8
G165_Cl_7	G535_Cl_19
G165_Cl_7	G540_Cl_5
G165_Cl_7	G541_Cl_4
G165_Cl_7	G548_Cl_3
G165_Cl_7	G549_Cl_5
G165_Cl_7	G558_Cl_15
G165_Cl_7	G559_Cl_8
G165_Cl_7	G563_Cl_8
G165_Cl_7	G564_Cl_7
G165_Cl_7	G568_Cl_2
G165_Cl_7	G569_Cl_10
G165_Cl_7	G576_Cl_4
G165_Cl_7	G576_Cl_5
G165_Cl_7	G576_Cl_8
G165_Cl_7	G576_Cl_9
G165_Cl_7	G578_Cl_3
G165_Cl_7	G579_Cl_4
G165_Cl_7	G580_Cl_2
G165_Cl_7	G580_Cl_5
G165_Cl_7	G582_Cl_4
G165_Cl_7	G583_Cl_5
G165_Cl_7	G585_Cl_11
G165_Cl_7	G586_Cl_7
G165_Cl_7	G586_Cl_11
G165_Cl_7	G594_Cl_2
G165_Cl_7	G598_Cl_7
G165_Cl_7	G599_Cl_6
G165_Cl_7	G600_Cl_4
G165_Cl_7	G601_Cl_2
G165_Cl_7	G601_Cl_12
G165_Cl_7	G602_Cl_7
G165_Cl_7	G603_Cl_2
G165_Cl_7	G604_Cl_6
G165_Cl_7	G608_Cl_4
G165_Cl_7	G608_Cl_5
G165_Cl_7	G608_Cl_7
G165_Cl_7	G610_Cl_10
G165_Cl_7	G612_Cl_8
G165_Cl_7	G617_Cl_4
G165_Cl_7	G617_Cl_5
G165_Cl_7	G618_Cl_4
G165_Cl_7	G619_Cl_2
G165_Cl_7	G619_Cl_3
G165_Cl_7	G621_Cl_4
G165_Cl_7	G622_Cl_7
G165_Cl_7	G623_Cl_8
G165_Cl_7	G629_Cl_3
G165_Cl_7	G629_Cl_6
G165_Cl_7	G629_Cl_7
G165_Cl_7	G629_Cl_8
G165_Cl_7	G630_Cl_15
G165_Cl_7	G632_Cl_6
G165_Cl_7	G654_Cl_3
G165_Cl_7	G654_Cl_4
G165_Cl_7	G654_Cl_5
G165_Cl_7	G658_Cl_5
G165_Cl_7	G659_Cl_3
G165_Cl_7	G659_Cl_5
G165_Cl_7	G659_Cl_7
G165_Cl_7	G659_Cl_11
G165_Cl_7	G660_Cl_2
G165_Cl_7	G660_Cl_5
G165_Cl_7	G660_Cl_10
G165_Cl_7	G661_Cl_3
G165_Cl_7	G662_Cl_2
G165_Cl_7	G663_Cl_6
G165_Cl_7	G669_Cl_3
G165_Cl_7	G669_Cl_5
G165_Cl_7	G669_Cl_8
G165_Cl_7	G670_Cl_2
G165_Cl_7	G670_Cl_3
G165_Cl_7	G670_Cl_4
G165_Cl_7	G672_Cl_4
G165_Cl_7	G673_Cl_12
G165_Cl_7	G674_Cl_9
G165_Cl_7	G675_Cl_10
G165_Cl_7	G676_Cl_3
G165_Cl_7	G676_Cl_11
G165_Cl_7	G677_Cl_8
G165_Cl_7	G677_Cl_10
G165_Cl_7	G677_Cl_11
G165_Cl_7	G677_Cl_12
G165_Cl_7	G678_Cl_4
G165_Cl_7	G681_Cl_4
G165_Cl_7	G682_Cl_3
G165_Cl_7	G682_Cl_7
G165_Cl_7	G682_Cl_9
G165_Cl_7	G688_Cl_12
G165_Cl_7	G689_Cl_2
G165_Cl_7	G689_Cl_5
G165_Cl_7	G690_Cl_3
G165_Cl_7	G691_Cl_5
G165_Cl_7	G695_Cl_2
G165_Cl_7	G701_Cl_8
G165_Cl_7	G702_Cl_9
G165_Cl_7	G703_Cl_12
G165_Cl_7	G705_Cl_7
G165_Cl_7	G706_Cl_5
G165_Cl_7	G709_Cl_3
G165_Cl_7	G710_Cl_5
G165_Cl_7	G710_Cl_7
G165_Cl_7	G752_Cl_7
G165_Cl_7	G753_Cl_9
G165_Cl_7	G756_Cl_5
G165_Cl_7	G757_Cl_2
G165_Cl_7	G762_Cl_8
G165_Cl_7	G763_Cl_5
G165_Cl_7	G764_Cl_6
G165_Cl_7	G765_Cl_2
G165_Cl_7	G766_Cl_6
G165_Cl_7	G771_Cl_2
G166_Cl_2	G167_Cl_3
G166_Cl_2	G168_Cl_2
G166_Cl_2	G169_Cl_3
G166_Cl_2	G170_Cl_3
G166_Cl_2	G195_Cl_6
G166_Cl_2	G229_Cl_8
G166_Cl_2	G388_Cl_6
G166_Cl_2	G439_Cl_7
G166_Cl_2	G569_Cl_10
G166_Cl_2	G612_Cl_8
G166_Cl_2	G691_Cl_5
G166_Cl_2	G760_Cl_3
G166_Cl_2	G761_Cl_3
G166_Cl_4	G172_Cl_6
G166_Cl_4	G195_Cl_6
G166_Cl_4	G217_Cl_2
G166_Cl_4	G219_Cl_3
G166_Cl_4	G229_Cl_8
G166_Cl_4	G323_Cl_9
G166_Cl_4	G337_Cl_7
G166_Cl_4	G353_Cl_4
G166_Cl_4	G388_Cl_6
G166_Cl_4	G433_Cl_6
G166_Cl_4	G439_Cl_7
G166_Cl_4	G493_Cl_11
G166_Cl_4	G497_Cl_8
G166_Cl_4	G504_Cl_7
G166_Cl_4	G516_Cl_7
G166_Cl_4	G549_Cl_5
G166_Cl_4	G569_Cl_10
G166_Cl_4	G594_Cl_2
G166_Cl_4	G612_Cl_8
G166_Cl_4	G675_Cl_10
G166_Cl_4	G676_Cl_11
G166_Cl_4	G691_Cl_5
G166_Cl_4	G701_Cl_8
G166_Cl_4	G752_Cl_7
G167_Cl_3	G168_Cl_2
G167_Cl_3	G169_Cl_3
G167_Cl_3	G170_Cl_3
G167_Cl_3	G195_Cl_6
G167_Cl_3	G229_Cl_8
G167_Cl_3	G388_Cl_6
G167_Cl_3	G439_Cl_7
G167_Cl_3	G569_Cl_10
G167_Cl_3	G612_Cl_8
G167_Cl_3	G691_Cl_5
G167_Cl_3	G760_Cl_3
G167_Cl_3	G761_Cl_3
G168_Cl_2	G169_Cl_3
G168_Cl_2	G170_Cl_3
G168_Cl_2	G195_Cl_6
G168_Cl_2	G229_Cl_8
G168_Cl_2	G388_Cl_6
G168_Cl_2	G439_Cl_7
G168_Cl_2	G569_Cl_10
G168_Cl_2	G612_Cl_8
G168_Cl_2	G691_Cl_5
G168_Cl_2	G760_Cl_3
G168_Cl_2	G761_Cl_3
G168_Cl_5	G172_Cl_6
G168_Cl_5	G195_Cl_6
G168_Cl_5	G217_Cl_2
G168_Cl_5	G219_Cl_3
G168_Cl_5	G229_Cl_8
G168_Cl_5	G323_Cl_9
G168_Cl_5	G324_Cl_5
G168_Cl_5	G337_Cl_7
G168_Cl_5	G353_Cl_4
G168_Cl_5	G388_Cl_6
G168_Cl_5	G433_Cl_6
G168_Cl_5	G439_Cl_7
G168_Cl_5	G480_Cl_6
G168_Cl_5	G497_Cl_8
G168_Cl_5	G516_Cl_7
G168_Cl_5	G549_Cl_5
G168_Cl_5	G569_Cl_10
G168_Cl_5	G578_Cl_3
G168_Cl_5	G594_Cl_2
G168_Cl_5	G612_Cl_8
G168_Cl_5	G675_Cl_10
G168_Cl_5	G676_Cl_11
G168_Cl_5	G691_Cl_5
G168_Cl_5	G701_Cl_8
G169_Cl_2	G170_Cl_2
G169_Cl_2	G619_Cl_5
G169_Cl_2	G669_Cl_2
G169_Cl_2	G760_Cl_2
G169_Cl_2	G761_Cl_2
G169_Cl_3	G170_Cl_3
G169_Cl_3	G195_Cl_6
G169_Cl_3	G229_Cl_8
G169_Cl_3	G388_Cl_6
G169_Cl_3	G439_Cl_7
G169_Cl_3	G569_Cl_10
G169_Cl_3	G612_Cl_8
G169_Cl_3	G691_Cl_5
G169_Cl_3	G760_Cl_3
G169_Cl_3	G761_Cl_3
G170_Cl_2	G619_Cl_5
G170_Cl_2	G669_Cl_2
G170_Cl_2	G760_Cl_2
G170_Cl_2	G761_Cl_2
G170_Cl_3	G195_Cl_6
G170_Cl_3	G229_Cl_8
G170_Cl_3	G388_Cl_6
G170_Cl_3	G439_Cl_7
G170_Cl_3	G569_Cl_10
G170_Cl_3	G691_Cl_5
G170_Cl_3	G760_Cl_3
G170_Cl_3	G761_Cl_3
G170_Cl_7	G174_Cl_5
G170_Cl_7	G281_Cl_7
G170_Cl_7	G298_Cl_8
G170_Cl_7	G316_Cl_4
G170_Cl_7	G388_Cl_6
G170_Cl_7	G485_Cl_7
G170_Cl_7	G550_Cl_10
G170_Cl_7	G578_Cl_3
G170_Cl_7	G612_Cl_8
G170_Cl_7	G619_Cl_5
G170_Cl_7	G621_Cl_9
G170_Cl_7	G632_Cl_6
G170_Cl_7	G653_Cl_8
G170_Cl_7	G658_Cl_7
G170_Cl_7	G691_Cl_5
G170_Cl_7	G761_Cl_7
G171_Cl_2	G463_Cl_3
G171_Cl_2	G621_Cl_13
G171_Cl_2	G675_Cl_4
G171_Cl_2	G678_Cl_10
G171_Cl_2	G764_Cl_2
G171_Cl_3	G174_Cl_5
G171_Cl_3	G178_Cl_11
G171_Cl_3	G181_Cl_7
G171_Cl_3	G182_Cl_9
G171_Cl_3	G206_Cl_2
G171_Cl_3	G247_Cl_7
G171_Cl_3	G333_Cl_8
G171_Cl_3	G357_Cl_9
G171_Cl_3	G361_Cl_5
G171_Cl_3	G428_Cl_11
G171_Cl_3	G429_Cl_17
G171_Cl_3	G430_Cl_16
G171_Cl_3	G444_Cl_7
G171_Cl_3	G448_Cl_3
G171_Cl_3	G455_Cl_10
G171_Cl_3	G463_Cl_3
G171_Cl_3	G500_Cl_12
G171_Cl_3	G578_Cl_3
G171_Cl_3	G583_Cl_8
G171_Cl_3	G585_Cl_10
G171_Cl_3	G604_Cl_6
G171_Cl_3	G610_Cl_10
G171_Cl_3	G621_Cl_16
G171_Cl_3	G653_Cl_8
G171_Cl_3	G673_Cl_9
G171_Cl_3	G674_Cl_11
G171_Cl_3	G694_Cl_15
G171_Cl_3	G697_Cl_3
G171_Cl_3	G702_Cl_11
G171_Cl_3	G703_Cl_9
G171_Cl_3	G709_Cl_8
G171_Cl_4	G361_Cl_5
G171_Cl_4	G428_Cl_16
G171_Cl_4	G446_Cl_10
G171_Cl_4	G463_Cl_3
G171_Cl_4	G622_Cl_13
G171_Cl_4	G764_Cl_2
G171_Cl_5	G428_Cl_9
G171_Cl_5	G584_Cl_13
G171_Cl_5	G622_Cl_10
G171_Cl_6	G174_Cl_5
G171_Cl_6	G178_Cl_11
G171_Cl_6	G206_Cl_2
G171_Cl_6	G227_Cl_8
G171_Cl_6	G247_Cl_7
G171_Cl_6	G285_Cl_4
G171_Cl_6	G333_Cl_8
G171_Cl_6	G361_Cl_5
G171_Cl_6	G398_Cl_8
G171_Cl_6	G429_Cl_7
G171_Cl_6	G430_Cl_9
G171_Cl_6	G455_Cl_10
G171_Cl_6	G463_Cl_3
G171_Cl_6	G500_Cl_12
G171_Cl_6	G578_Cl_3
G171_Cl_6	G604_Cl_6
G171_Cl_6	G653_Cl_8
G171_Cl_6	G674_Cl_11
G171_Cl_6	G700_Cl_2
G171_Cl_6	G702_Cl_11
G171_Cl_7	G178_Cl_8
G171_Cl_7	G443_Cl_10
G171_Cl_7	G445_Cl_11
G171_Cl_7	G446_Cl_11
G171_Cl_7	G463_Cl_3
G171_Cl_7	G674_Cl_8
G171_Cl_7	G702_Cl_8
G171_Cl_7	G764_Cl_2
G171_Cl_8	G174_Cl_5
G171_Cl_8	G206_Cl_2
G171_Cl_8	G361_Cl_5
G171_Cl_8	G463_Cl_3
G171_Cl_8	G500_Cl_12
G171_Cl_8	G653_Cl_8
G171_Cl_8	G675_Cl_12
G171_Cl_8	G701_Cl_13
G171_Cl_9	G463_Cl_3
G171_Cl_9	G675_Cl_12
G171_Cl_9	G764_Cl_2
G171_Cl_10	G177_Cl_8
G171_Cl_10	G463_Cl_3
G171_Cl_10	G621_Cl_13
G171_Cl_10	G709_Cl_6
G171_Cl_10	G764_Cl_2
G171_Cl_11	G173_Cl_9
G171_Cl_11	G174_Cl_5
G171_Cl_11	G178_Cl_9
G171_Cl_11	G184_Cl_17
G171_Cl_11	G197_Cl_9
G171_Cl_11	G198_Cl_7
G171_Cl_11	G199_Cl_11
G171_Cl_11	G217_Cl_2
G171_Cl_11	G229_Cl_8
G171_Cl_11	G257_Cl_15
G171_Cl_11	G262_Cl_17
G171_Cl_11	G349_Cl_5
G171_Cl_11	G357_Cl_5
G171_Cl_11	G361_Cl_5
G171_Cl_11	G375_Cl_15
G171_Cl_11	G380_Cl_8
G171_Cl_11	G383_Cl_4
G171_Cl_11	G388_Cl_6
G171_Cl_11	G429_Cl_9
G171_Cl_11	G431_Cl_10
G171_Cl_11	G432_Cl_2
G171_Cl_11	G433_Cl_6
G171_Cl_11	G435_Cl_11
G171_Cl_11	G438_Cl_2
G171_Cl_11	G440_Cl_9
G171_Cl_11	G443_Cl_5
G171_Cl_11	G444_Cl_6
G171_Cl_11	G445_Cl_7
G171_Cl_11	G446_Cl_7
G171_Cl_11	G447_Cl_5
G171_Cl_11	G485_Cl_7
G171_Cl_11	G507_Cl_3
G171_Cl_11	G508_Cl_2
G171_Cl_11	G517_Cl_9
G171_Cl_11	G541_Cl_4
G171_Cl_11	G558_Cl_15
G171_Cl_11	G569_Cl_10
G171_Cl_11	G578_Cl_3
G171_Cl_11	G582_Cl_4
G171_Cl_11	G583_Cl_5
G171_Cl_11	G585_Cl_11
G171_Cl_11	G586_Cl_11
G171_Cl_11	G599_Cl_6
G171_Cl_11	G602_Cl_7
G171_Cl_11	G604_Cl_6
G171_Cl_11	G610_Cl_10
G171_Cl_11	G612_Cl_8
G171_Cl_11	G621_Cl_4
G171_Cl_11	G622_Cl_7
G171_Cl_11	G632_Cl_6
G171_Cl_11	G653_Cl_8
G171_Cl_11	G658_Cl_5
G171_Cl_11	G659_Cl_7
G171_Cl_11	G669_Cl_8
G171_Cl_11	G670_Cl_3
G171_Cl_11	G673_Cl_12
G171_Cl_11	G674_Cl_9
G171_Cl_11	G688_Cl_12
G171_Cl_11	G691_Cl_5
G171_Cl_11	G702_Cl_9
G171_Cl_11	G703_Cl_12
G171_Cl_11	G709_Cl_3
G171_Cl_11	G710_Cl_8
G171_Cl_11	G752_Cl_10
G171_Cl_11	G753_Cl_9
G171_Cl_11	G762_Cl_8
G171_Cl_12	G463_Cl_3
G171_Cl_12	G500_Cl_12
G171_Cl_12	G584_Cl_7
G171_Cl_12	G597_Cl_11
G171_Cl_12	G621_Cl_13
G171_Cl_12	G675_Cl_14
G171_Cl_12	G764_Cl_2
G171_Cl_13	G463_Cl_3
G171_Cl_13	G585_Cl_17
G171_Cl_13	G764_Cl_2
G172_Cl_2	G219_Cl_3
G172_Cl_2	G229_Cl_8
G172_Cl_2	G231_Cl_8
G172_Cl_2	G323_Cl_9
G172_Cl_2	G388_Cl_6
G172_Cl_2	G578_Cl_3
G172_Cl_2	G604_Cl_6
G172_Cl_2	G612_Cl_8
G172_Cl_2	G691_Cl_5
G172_Cl_4	G578_Cl_3
G172_Cl_4	G604_Cl_6
G172_Cl_4	G612_Cl_8
G172_Cl_5	G184_Cl_17
G172_Cl_5	G195_Cl_6
G172_Cl_5	G198_Cl_7
G172_Cl_5	G217_Cl_2
G172_Cl_5	G219_Cl_3
G172_Cl_5	G229_Cl_8
G172_Cl_5	G231_Cl_8
G172_Cl_5	G236_Cl_5
G172_Cl_5	G243_Cl_3
G172_Cl_5	G259_Cl_4
G172_Cl_5	G323_Cl_9
G172_Cl_5	G324_Cl_5
G172_Cl_5	G337_Cl_7
G172_Cl_5	G346_Cl_2
G172_Cl_5	G347_Cl_6
G172_Cl_5	G352_Cl_10
G172_Cl_5	G353_Cl_4
G172_Cl_5	G388_Cl_6
G172_Cl_5	G433_Cl_6
G172_Cl_5	G439_Cl_7
G172_Cl_5	G442_Cl_10
G172_Cl_5	G461_Cl_4
